b53db2271c9624f7,,15
e656e280bc8edd56,,15
1c929cfd16b71907,,15
ad04ad9fc179fc5d,,15
0c27e6c3744fc14b,,15
0e0dcc3339602b28,,15
1b33663ad7b95fd8,,15
2a70769cdc6eb8b8,,15
ca71e72655bece85,,15
203b7f94b7d6115f,,15
56e4f9eab2e8e674,,15
c99761a700ade23f,,15
e7469e22b5bfb3e7,,15
dd047728de72ad62,,15
efc3768127714ec3,,15
d6670dfe3e7b42bd,,15
42d0d7c92b75fc1c,,15
e956d67c9bcc5809,,15
2dbb7ec08cdd7f3c,,15
9287e238d7c3b06e,,15
eac1a180047ad54e,,15
abeafe151a587d3b,,15
e28e330cbdf01126,,15
08db62f24627e71f,,15
99ff4cc6491e8f5c,,15
c7b5183f4d1d4efe,,15
e4c7f3487d17fd42,,15
209adad1015af86f,,15
8ec14b1576cb7cb5,,15
790ef197c8f236f5,,15
e98a4efa85070c2f,,15
0651062381f0636a,,15
961f18db4f138211,,15
d6361d16212664ed,,15
3bebf34ee9330cbd,,15
fd3a622648667296,,15
623e1a180426039b,,15
37c0cb19713d8dda,,15
bc2a85fd35fdc7bd,,15
de3f25248ba0789f,,15
590a9cccf7db9f7d,,15
d7d6d50c1e3d0b81,,15
b8736690cf263a3c,,15
9270575728a13a61,,15
796c87ddbbaaf8c5,,15
e4ac92d89b946781,,16
01d2001ac1e6f8a3,,16
842790dfaa937484,,16
3a6fb983e2554023,,16
f733e8c19d40ec2e,,16
8a380641491d43ed,,16
70ed59f194b3c556,,16
38d45839cb1c83c1,,16
bdf415fd484ea8a7,,16
74baabfc8fd84b38,,16
5ceb951f629700a2,,16
bee3672891cca906,,16
7b599c8bfcdd8d30,,16
8754c83ab2a7ae71,,16
7267864328ae8b9d,,16
09b6cc87e62c2c58,,16
fce19f9b4a943f22,,16
311c0dd0e354a33e,,16
7add3f8e49ec0826,,16
9e28048cea8d41f7,,16
9beb96a2300109d7,,16
f2df3bb043a8abb0,,16
2a97cffe61c3c4c7,,16
a6f99b9e687f9d46,,16
1c89ae5bb804e4de,,16
8d4eefad7a2b3915,,16
e4f74c16de34d440,,16
18ad3ed896c7ce05,,16
228f74b74f3a08ae,,16
7b75cc7f223791f4,,16
57e5a4d515c8ce44,,16
b6ee99bcf06fc91f,,16
460089f796fb3f82,,16
72f9d5be3472d34e,,16
fa9610a50a1bf149,,16
784bc2279baa878d,,16
3c346ab1e76ae1f6,,16
b757c0c361e689ce,,16
9ffa38d3b832433a,,16
11809b1d323b3057,,16
